Data;Abertura;Máxima;Mínima;Fechamento;SAR Parabólico (0,2 0,02);HiLo Activator [3];Média Móvel E [20];Média Móvel E [200];TR - Pontos de Decisão
3/10/21 9:01;5804,5;5805,5;5804;5804;5801,7;5804;5803,59;5802,55;5620
3/10/21 9:01;5804,5;5805;5804,5;5805;5801,56;5803,5;5803,55;5802,53;5620
3/10/21 9:01;5804;5804,5;5804;5804,5;5801,5;5802,67;5803,4;5802,51;5620
3/10/21 9:01;5803,5;5804;5803,5;5804;5804,56;5802,17;5803,28;5802,49;5620
3/10/21 9:01;5803;5803,5;5803;5803,5;5804,98;5802;5803,21;5802,47;5620
3/10/21 9:01;5802,5;5803;5801,5;5803;5805,46;5803,17;5803,18;5802,46;5620
3/10/21 9:01;5802,5;5802,5;5802;5802;5805,84;5803,67;5803,2;5802,46;5620
3/10/21 9:01;5803;5803,5;5802,5;5802,5;5806,13;5804;5803,32;5802,46;5620
3/10/21 9:01;5803,5;5803,5;5803;5803;5806,33;5804,5;5803,41;5802,46;5620
3/10/21 9:01;5804;5804;5803,5;5803,5;5806,45;5805,33;5803,45;5802,45;5620
3/10/21 9:01;5804,5;5804,5;5804;5804;5806,5;5805,83;5803,45;5802,44;5620
3/10/21 9:01;5805;5805;5804,5;5804,5;5803,72;5806;5803,39;5802,43;5620
3/10/21 9:01;5805,5;5806,5;5805;5805;5803,27;5805;5803,27;5802,41;5620
3/10/21 9:01;5805,5;5806;5805,5;5806;5802,9;5804,5;5803,09;5802,38;5620
3/10/21 9:01;5805;5805,5;5805;5805,5;5802,61;5803,67;5802,78;5802,34;5620
3/10/21 9:01;5804,5;5805;5804,5;5805;5802,4;5803,17;5802,5;5802,31;5620
3/10/21 9:01;5804;5804,5;5804;5804,5;5802,17;5803;5802,23;5802,29;5620
3/10/21 9:01;5803,5;5804;5802,5;5804;5801,93;5804,33;5802;5802,26;5620
3/10/21 9:01;5803,5;5803,5;5803;5803;5801,66;5804,5;5801,79;5802,25;5620
3/10/21 9:01;5804;5805;5803,5;5803,5;5801,37;5803,33;5801,66;5802,24;5620
3/10/21 9:01;5804;5804,5;5804;5804,5;5801,17;5802,83;5801,46;5802,23;5620
3/10/21 9:01;5803,5;5804;5803;5804;5801,05;5802,17;5801,14;5802,2;5620
3/10/21 9:01;5803;5803,5;5803;5803,5;5801;5801,67;5800,84;5802,19;5620
3/10/21 9:01;5802,5;5803;5802,5;5803;5803,45;5801,5;5800,56;5802,17;5620
3/10/21 9:01;5802;5802,5;5801;5802,5;5803,5;5802,83;5800,31;5802,16;5620
3/10/21 9:01;5802;5802;5801,5;5801,5;5801,43;5803;5800,08;5802,16;5620
3/10/21 9:01;5802,5;5803,5;5802;5802;5800,91;5802;5799,93;5802,17;5620
3/10/21 9:01;5802,5;5803;5802,5;5803;5800,38;5801,5;5799,71;5802,17;5620
3/10/21 9:01;5802;5802,5;5802;5802,5;5799,86;5801;5799,36;5802,16;5620
3/10/21 9:01;5801,5;5802;5801,5;5802;5799,32;5800,5;5799,03;5802,16;5620
3/10/21 9:01;5801;5801,5;5801;5801,5;5798,77;5800;5798,72;5802,16;5620
3/10/21 9:01;5800,5;5801;5800,5;5801;5798,22;5799,5;5798,43;5802,17;5620
3/10/21 9:01;5800;5800,5;5800;5800,5;5797,65;5799;5798,16;5802,18;5620
3/10/21 9:01;5799,5;5800;5799,5;5800;5797,13;5798,17;5797,91;5802,19;5620
3/10/21 9:01;5799;5799,5;5799;5799,5;5796,68;5797,67;5797,69;5802,22;5620
3/10/21 9:01;5798,5;5799;5798,5;5799;5796,3;5796,83;5797,5;5802,24;5620
3/10/21 9:01;5798;5798,5;5797;5798,5;5796;5796,67;5797,34;5802,28;5620
3/10/21 9:01;5797,5;5798;5797,5;5798;5795,8;5796,5;5797,22;5802,31;5620
3/10/21 9:01;5797;5797,5;5796;5797,5;5795,44;5797,83;5797,14;5802,36;5620
3/10/21 9:01;5797;5797;5796,5;5796,5;5795,02;5798;5797,1;5802,41;5620
3/10/21 9:01;5797,5;5798,5;5797;5797;5794,54;5797;5797,16;5802,47;5620
3/10/21 9:01;5797,5;5798;5797,5;5798;5794,16;5796,5;5797,18;5802,52;5620
3/10/21 9:01;5797;5797,5;5797;5797,5;5793,87;5796;5797,09;5802,57;5620
3/10/21 9:01;5796,5;5797;5796,5;5797;5793,67;5795,5;5797,05;5802,62;5620
3/10/21 9:01;5796;5796,5;5796;5796,5;5793,55;5794,67;5797,05;5802,67;5620
3/10/21 9:01;5795,5;5796;5795,5;5796;5793,5;5794,17;5797,11;5802,73;5620
3/10/21 9:01;5795;5795,5;5795;5795,5;5796,17;5794;5797,23;5802,8;5620
3/10/21 9:01;5794,5;5795;5793,5;5795;5796,83;5795;5797,41;5802,88;5620
3/10/21 9:01;5794,5;5794,5;5794;5794;5797,54;5795,5;5797,66;5802,96;5620
3/10/21 9:01;5795;5795;5794,5;5794,5;5798,3;5796;5798,05;5803,05;5620
3/10/21 9:01;5795,5;5795,5;5795;5795;5799,03;5796,5;5798,42;5803,13;5620
3/10/21 9:01;5796;5796;5795,5;5795,5;5799,7;5797;5798,78;5803,21;5620
3/10/21 9:01;5796,5;5796,5;5796;5796;5800,3;5797,83;5799,13;5803,29;5620
3/10/21 9:01;5797;5797;5796,5;5796,5;5800,82;5798,33;5799,46;5803,36;5620
3/10/21 9:01;5797,5;5797,5;5797;5797;5801,25;5798,83;5799,77;5803,43;5620
3/10/21 9:01;5798;5799;5797,5;5797,5;5801,57;5799;5800,06;5803,5;5620
3/10/21 9:01;5798,5;5798,5;5798;5798;5801,8;5799,5;5800,33;5803,56;5620
3/10/21 9:01;5799;5799;5798,5;5798,5;5801,94;5800;5800,58;5803,61;5620
3/10/21 9:01;5799,5;5799,5;5799;5799;5802;5800,83;5800,8;5803,66;5620
3/10/21 9:01;5800;5800;5799,5;5799,5;5799,12;5801,33;5800,99;5803,71;5620
3/10/21 9:01;5800,5;5800,5;5800;5800;5799,06;5801,5;5801,14;5803,75;5620
3/10/21 9:01;5801;5802;5800,5;5800,5;5799;5800,17;5801,26;5803,79;5620
3/10/21 9:01;5801;5801,5;5801;5801,5;5801,77;5799,67;5801,34;5803,82;5620
3/10/21 9:01;5800,5;5801;5800,5;5801;5802,3;5799,5;5801,33;5803,85;5620
3/10/21 9:00;5800;5800,5;5799;5800,5;5802,92;5800,5;5801,36;5803,88;5620
3/10/21 9:00;5800;5800;5799,5;5799,5;5803,48;5801;5801,45;5803,91;5620
3/10/21 9:00;5800,5;5800,5;5800;5800;5803,96;5801,5;5801,66;5803,96;5620
3/10/21 9:00;5801;5801;5800,5;5800,5;5804,34;5802;5801,83;5803,99;5620
3/10/21 9:00;5801,5;5801,5;5801;5801;5804,63;5802,5;5801,97;5804,03;5620
3/10/21 9:00;5802;5802;5801,5;5801,5;5804,83;5803;5802,08;5804,06;5620
3/10/21 9:00;5802,5;5802,5;5802;5802;5804,95;5803,83;5802,14;5804,09;5620
3/10/21 9:00;5803;5803;5802,5;5802,5;5805;5804,33;5802,15;5804,11;5620
3/10/21 9:00;5803,5;5803,5;5803;5803;5802,93;5804,5;5802,12;5804,12;5620
3/10/21 9:00;5804;5805;5803,5;5803,5;5802,42;5803,5;5802,02;5804,13;5620
3/10/21 9:00;5804;5804,5;5804;5804,5;5801,89;5803;5801,87;5804,14;5620
3/10/21 9:00;5803,5;5804;5803,5;5804;5801,37;5802,5;5801,59;5804,14;5620
3/10/21 9:00;5803;5803,5;5803;5803,5;5800,9;5801,67;5801,34;5804,14;5620
3/10/21 9:00;5802,5;5803;5802,5;5803;5800,5;5801,17;5801,11;5804,15;5620
3/10/21 9:00;5802;5802,5;5802;5802,5;5800,5;5801;5800,91;5804,16;5620
3/10/21 9:00;5801,5;5802;5800,5;5802;5800,04;5802,33;5800,74;5804,17;5620
3/10/21 9:00;5801,5;5801,5;5801;5801;5799,47;5802,5;5800,61;5804,2;5620
3/10/21 9:00;5802;5803;5801,5;5801,5;5798,8;5801,5;5800,57;5804,23;5620
3/10/21 9:00;5802;5802,5;5802;5802,5;5798,2;5801;5800,47;5804,25;5620
3/10/21 9:00;5801,5;5802;5801,5;5802;5797,68;5800,5;5800,26;5804,27;5620
3/10/21 9:00;5801;5801,5;5801;5801,5;5797,25;5800;5800,07;5804,3;5620
3/10/21 9:00;5800,5;5801;5800,5;5801;5796,93;5799,5;5799,92;5804,32;5620
3/10/21 9:00;5800;5800,5;5800;5800,5;5796,7;5799;5799,81;5804,36;5620
3/10/21 9:00;5799,5;5800;5799,5;5800;5796,56;5798,5;5799,74;5804,4;5620
3/10/21 9:00;5799;5799,5;5799;5799,5;5796,5;5797,67;5799,71;5804,44;5620
3/10/21 9:00;5798,5;5799;5798,5;5799;5799,68;5797,17;5799,73;5804,49;5620
3/10/21 9:00;5798;5798,5;5798;5798,5;5800,2;5797;5799,81;5804,54;5620
3/10/21 9:00;5797,5;5798;5796,5;5798;5800,8;5798;5799,95;5804,61;5620
3/10/21 9:00;5797,5;5797,5;5797;5797;5801,32;5798,5;5800,15;5804,67;5620
3/10/21 9:00;5798;5798;5797,5;5797,5;5801,75;5799;5800,48;5804,75;5620
3/10/21 9:00;5798,5;5798,5;5798;5798;5802,07;5799,5;5800,8;5804,82;5620
3/10/21 9:00;5799;5799;5798,5;5798,5;5802,3;5800;5801,09;5804,89;5620
3/10/21 9:00;5799,5;5799,5;5799;5799;5802,44;5800,5;5801,36;5804,95;5620
3/10/21 9:00;5800;5800;5799,5;5799,5;5802,5;5801,33;5801,61;5805,01;5620
3/10/21 9:00;5800,5;5800,5;5800;5800;5799,43;5801,83;5801,83;5805,07;5620
3/10/21 9:00;5801;5801;5800,5;5800,5;5799,16;5802;5802,03;5805,12;5620
3/10/21 9:00;5801,5;5802,5;5801;5801;5798,87;5801;5802,19;5805,17;5620
3/10/21 9:00;5801,5;5802;5801,5;5802;5798,67;5800,5;5802,31;5805,21;5620
3/10/21 9:00;5801;5801,5;5801;5801,5;5798,55;5799,67;5802,35;5805,24;5620
3/10/21 9:00;5800,5;5801;5800,5;5801;5798,5;5799,17;5802,44;5805,28;5620
3/10/21 9:00;5800;5800,5;5800;5800,5;5800,53;5799;5802,59;5805,32;5620
3/10/21 9:00;5799,5;5800;5798,5;5800;5801,04;5800;5802,81;5805,37;5620
3/10/21 9:00;5799,5;5799,5;5799;5799;5801,55;5800,5;5803,1;5805,42;5620
3/10/21 9:00;5800;5800;5799,5;5799,5;5802,06;5801;5803,53;5805,49;5620
3/10/21 9:00;5800,5;5800,5;5800;5800;5802,58;5801,5;5803,96;5805,55;5620
3/10/21 9:00;5801;5801;5800,5;5800,5;5803,1;5802;5804,38;5805,6;5620
3/10/21 9:00;5801,5;5801,5;5801;5801;5803,62;5802,5;5804,78;5805,66;5620
3/10/21 9:00;5802;5802;5801,5;5801,5;5804,15;5803;5805,18;5805,7;5620
3/10/21 9:00;5802,5;5802,5;5802;5802;5804,69;5803,5;5805,57;5805,74;5620
3/10/21 9:00;5803;5803;5802,5;5802,5;5805,23;5804;5805,95;5805,78;5620
3/10/21 9:00;5803,5;5803,5;5803;5803;5805,79;5804,5;5806,31;5805,82;5620
3/10/21 9:00;5804;5804;5803,5;5803,5;5806,36;5805;5806,66;5805,84;5620
3/10/21 9:00;5804,5;5804,5;5804;5804;5806,96;5805,5;5806,99;5805,87;5620
3/10/21 9:00;5805;5805;5804,5;5804,5;5807,57;5806;5807,3;5805,89;5620
3/10/21 9:00;5805,5;5805,5;5805;5805;5808,21;5806,5;5807,6;5805,9;5620
3/10/21 9:00;5806;5806;5805,5;5805,5;5808,89;5807;5807,87;5805,91;5620
3/10/21 9:00;5806,5;5806,5;5806;5806;5809,61;5807,5;5808,12;5805,91;5620
3/10/21 9:00;5807;5807;5806,5;5806,5;5810,3;5808;5808,35;5805,91;5620
3/10/21 9:00;5807,5;5807,5;5807;5807;5810,92;5808,5;5808,54;5805,91;5620
3/10/21 9:00;5808;5808;5807,5;5807,5;5811,48;5809;5808,7;5805,9;5620
3/10/21 9:00;5808,5;5808,5;5808;5808;5811,96;5809,5;5808,83;5805,88;5620
3/10/21 9:00;5809;5809;5808,5;5808,5;5812,34;5810;5808,92;5805,86;5620
3/10/21 9:00;5809,5;5809,5;5809;5809;5812,63;5810,5;5808,96;5805,83;5620
3/10/21 9:00;5810;5810;5809,5;5809,5;5812,83;5811;5808,95;5805,8;5620
3/10/21 9:00;5810,5;5810,5;5810;5810;5812,95;5811,83;5808,9;5805,76;5620
3/10/21 9:00;5811;5811;5810,5;5810,5;5813;5812,33;5808,78;5805,72;5620
3/10/21 9:00;5811,5;5811,5;5811;5811;5811;5812,5;5808,6;5805,67;5620
3/10/21 9:00;5812;5813;5811,5;5811,5;5810,49;5811,5;5808,35;5805,62;5620
3/10/21 9:00;5812;5812,5;5812;5812,5;5809,99;5811;5808,02;5805,56;5620
3/10/21 9:00;5811,5;5812;5811,5;5812;5809,49;5810,5;5807,54;5805,49;5620
3/10/21 9:00;5811;5811,5;5811;5811,5;5808,99;5810;5807,07;5805,42;5620
3/10/21 9:00;5810,5;5811;5810,5;5811;5808,49;5809,5;5806,61;5805,36;5620
3/10/21 9:00;5810;5810,5;5810;5810,5;5807,98;5809;5806,15;5805,31;5620
3/10/21 9:00;5809,5;5810;5809,5;5810;5807,48;5808,5;5805,69;5805,25;5620
3/10/21 9:00;5809;5809,5;5809;5809,5;5806,97;5808;5805,23;5805,21;5620
3/10/21 9:00;5808,5;5809;5808,5;5809;5806,47;5807,5;5804,79;5805,16;5620
3/10/21 9:00;5808;5808,5;5808;5808,5;5805,96;5807;5804,34;5805,12;5620
3/10/21 9:00;5807,5;5808;5807,5;5808;5805,45;5806,5;5803,9;5805,09;5620
3/10/21 9:00;5807;5807,5;5807;5807,5;5804,94;5806;5803,47;5805,06;5620
3/10/21 9:00;5806,5;5807;5806,5;5807;5804,42;5805,5;5803,05;5805,04;5620
3/10/21 9:00;5806;5806,5;5806;5806,5;5803,9;5805;5802,63;5805,02;5620
3/10/21 9:00;5805,5;5806;5805,5;5806;5803,38;5804,5;5802,23;5805;5620
3/10/21 9:00;5805;5805,5;5805;5805,5;5802,85;5804;5801,83;5804,99;5620
3/10/21 9:00;5804,5;5805;5804,5;5805;5802,31;5803,5;5801,44;5804,99;5620
3/10/21 9:00;5804;5804,5;5804;5804,5;5801,77;5803;5801,07;5804,99;5620
3/10/21 9:00;5803,5;5804;5803,5;5804;5801,21;5802,5;5800,71;5804,99;5620
3/10/21 9:00;5803;5803,5;5803;5803,5;5800,64;5802;5800,36;5805;5620
3/10/21 9:00;5802,5;5803;5802,5;5803;5800,04;5801,5;5800,03;5805,02;5620
3/10/21 9:00;5802;5802,5;5802;5802,5;5799,43;5801;5799,72;5805,04;5620
3/10/21 9:00;5801,5;5802;5801,5;5802;5798,79;5800,5;5799,43;5805,06;5620
3/10/21 9:00;5801;5801,5;5801;5801,5;5798,11;5800;5799,15;5805,09;5620
3/10/21 9:00;5800,5;5801;5800,5;5801;5797,39;5799,5;5798,91;5805,13;5620
3/10/21 9:00;5800;5800,5;5800;5800,5;5796,7;5798,67;5798,69;5805,17;5620
3/10/21 9:00;5799,5;5800;5799,5;5800;5796,08;5798,17;5798,5;5805,22;5620
3/10/21 9:00;5799;5799,5;5799;5799,5;5795,52;5797,67;5798,34;5805,27;5620
3/10/21 9:00;5798,5;5799;5797,5;5799;5795,04;5797,5;5798,22;5805,33;5620
3/10/21 9:00;5798;5798,5;5798;5798,5;5794,66;5797;5798,13;5805,39;5620
3/10/21 9:00;5797,5;5798;5797,5;5798;5794,37;5796,5;5798,09;5805,46;5620
3/10/21 9:00;5797;5797,5;5797;5797,5;5794,17;5796;5798,1;5805,54;5620
3/10/21 9:00;5796,5;5797;5796,5;5797;5794,05;5795,17;5798,17;5805,62;5620
3/10/21 9:00;5796;5796,5;5796;5796,5;5794;5794,67;5798,29;5805,7;5620
3/10/21 9:00;5795,5;5796;5795,5;5796;5796;5794,5;5798,48;5805,8;5620
3/10/21 9:00;5795;5795,5;5794;5795,5;5796,5;5795,5;5798,74;5805,89;5620
3/10/21 9:00;5795;5795;5794,5;5794,5;5797;5796;5799,08;5806;5620
3/10/21 9:00;5795,5;5795,5;5795;5795;5797,5;5796,5;5799,56;5806,11;5620
3/10/21 9:00;5796;5796;5795,5;5795,5;5798,01;5797;5800,04;5806,23;5620
3/10/21 9:00;5796,5;5796,5;5796;5796;5798,51;5797,5;5800,52;5806,33;5620
3/10/21 9:00;5797;5797;5796,5;5796,5;5799,01;5798;5801;5806,44;5620
3/10/21 9:00;5797,5;5797,5;5797;5797;5799,51;5798,5;5801,47;5806,54;5620
3/10/21 9:00;5798;5798;5797,5;5797,5;5800,01;5799;5801,94;5806,63;5620
3/10/21 9:00;5798,5;5798,5;5798;5798;5800,52;5799,5;5802,41;5806,73;5620
3/10/21 9:00;5799;5799;5798,5;5798,5;5801,02;5800;5802,88;5806,81;5620
3/10/21 9:00;5799,5;5799,5;5799;5799;5801,52;5800,5;5803,34;5806,9;5620
3/10/21 9:00;5800;5800;5799,5;5799,5;5802,03;5801;5803,79;5806,98;5620
3/10/21 9:00;5800,5;5800,5;5800;5800;5802,54;5801,5;5804,24;5807,05;5620
3/10/21 9:00;5801;5801;5800,5;5800,5;5803,05;5802;5804,69;5807,12;5620
3/10/21 9:00;5801,5;5801,5;5801;5801;5803,56;5802,5;5805,13;5807,19;5620
3/10/21 9:00;5802;5802;5801,5;5801,5;5804,07;5803;5805,57;5807,25;5620
3/10/21 9:00;5802,5;5802,5;5802;5802;5804,59;5803,5;5806;5807,31;5620
3/10/21 9:00;5803;5803;5802,5;5802,5;5805,12;5804;5806,42;5807,36;5620
3/10/21 9:00;5803,5;5803,5;5803;5803;5805,65;5804,5;5806,83;5807,41;5620
3/10/21 9:00;5804;5804;5803,5;5803,5;5806,18;5805;5807,23;5807,46;5620
3/10/21 9:00;5804,5;5804,5;5804;5804;5806,73;5805,5;5807,62;5807,49;5620
3/10/21 9:00;5805;5805;5804,5;5804,5;5807,29;5806;5808,01;5807,53;5620
3/10/21 9:00;5805,5;5805,5;5805;5805;5807,86;5806,83;5808,37;5807,56;5620
3/10/21 9:00;5806;5806;5805,5;5805,5;5808,45;5807,5;5808,73;5807,59;5620
3/10/21 9:00;5806,5;5806,5;5806;5806;5809,06;5808;5809,07;5807,61;5620
3/9/21 18:29;5807;5808;5806,5;5806,5;5809,7;5808,33;5809,39;5807,62;5620
3/9/21 18:29;5807,5;5808;5807;5807;5810,37;5808,67;5809,7;5807,63;5620
3/9/21 18:29;5808;5808;5807,5;5807,5;5811;5809,17;5809,98;5807,64;5620
3/9/21 18:29;5808,5;5809;5808;5808;5811,58;5809,5;5810,24;5807,64;5620
3/9/21 18:29;5809;5809;5808,5;5808,5;5812,08;5810;5810,48;5807,64;5620
3/9/21 18:29;5809,5;5809,5;5809;5809;5812,5;5810,83;5810,69;5807,63;5620
3/9/21 18:29;5810;5810;5809,5;5809,5;5812,83;5811,33;5810,86;5807,62;5620
3/9/21 18:29;5810,5;5810,5;5810;5810;5813,07;5811,5;5811,01;5807,6;5620
3/9/21 18:28;5811;5812;5810,5;5810,5;5813,34;5811,33;5811,11;5807,57;5620
3/9/21 18:28;5811;5811,5;5810;5811,5;5813,63;5811,5;5811,18;5807,54;5620
3/9/21 18:28;5811;5811;5810,5;5810,5;5813,83;5812;5811,15;5807,5;5620
3/9/21 18:28;5811,5;5811,5;5811;5811;5813,95;5812,83;5811,21;5807,47;5620
3/9/21 18:28;5812;5812;5811,5;5811,5;5814;5813,33;5811,24;5807,44;5620
3/9/21 18:28;5812,5;5812,5;5812;5812;5811,8;5813,5;5811,21;5807,4;5620
3/9/21 18:27;5813;5814;5812,5;5812,5;5811,25;5812;5811,12;5807,35;5620
3/9/21 18:25;5813;5813,5;5812;5813,5;5810,75;5811,83;5810,98;5807,3;5620
3/9/21 18:24;5812,5;5813;5812;5813;5810,32;5811,17;5810,71;5807,24;5620
3/9/21 18:24;5812;5812,5;5812;5812,5;5809,97;5810,67;5810,47;5807,18;5620
3/9/21 18:22;5811,5;5812;5811,5;5812;5809,56;5810,5;5810,26;5807,13;5620
3/9/21 18:21;5811;5811,5;5810;5811,5;5809,08;5811,83;5810,08;5807,08;5620
3/9/21 18:21;5811;5811;5810,5;5810,5;5808,52;5812;5809,93;5807,03;5620
3/9/21 18:20;5811,5;5812,5;5811;5811;5807,87;5810,83;5809,87;5807;5620
3/9/21 18:20;5811,5;5812;5811,5;5812;5807,31;5810,33;5809,75;5806,96;5620
3/9/21 18:20;5811;5811,5;5811;5811,5;5806,84;5809,5;5809,51;5806,91;5620
3/9/21 18:19;5810,5;5811;5810;5811;5806,48;5809,17;5809,3;5806,86;5620
3/9/21 18:19;5810;5810,5;5810;5810,5;5806,23;5808,67;5809,12;5806,82;5620
3/9/21 18:18;5809,5;5810;5808,5;5810;5806,07;5808,5;5808,98;5806,78;5620
3/9/21 18:18;5809;5809,5;5809;5809,5;5806;5807,83;5808,87;5806,75;5620
3/9/21 18:18;5808,5;5809;5808,5;5809;5809,16;5807;5808,8;5806,72;5620
3/9/21 18:18;5808;5808,5;5808;5808,5;5809,36;5806,5;5808,78;5806,7;5620
3/9/21 18:16;5807,5;5808;5807;5808;5809,57;5806,5;5808,81;5806,68;5620
3/9/21 18:16;5807;5807,5;5806;5807,5;5809,8;5807,5;5808,9;5806,67;5620
3/9/21 18:16;5807;5807;5806,5;5806,5;5809,94;5808;5809,05;5806,66;5620
3/9/21 18:16;5807,5;5807,5;5807;5807;5810;5808,83;5809,32;5806,66;5620
3/9/21 18:16;5808;5808;5807,5;5807,5;5807,28;5809,33;5809,56;5806,66;5620
3/9/21 18:16;5808,5;5808,5;5808;5808;5807,17;5809,5;5809,78;5806,65;5620
3/9/21 18:15;5809;5810;5808,5;5808,5;5807,05;5808,17;5809,96;5806,64;5620
3/9/21 18:15;5809;5809,5;5809;5809,5;5807;5807,67;5810,12;5806,62;5620
3/9/21 18:15;5808,5;5809;5808,5;5809;5809,29;5807,5;5810,18;5806,59;5620
3/9/21 18:15;5808;5808,5;5807;5808,5;5809,86;5808,5;5810,31;5806,56;5620
3/9/21 18:15;5808;5808;5807,5;5807,5;5810,46;5809;5810,5;5806,54;5620
3/9/21 18:15;5808,5;5808,5;5808;5808;5811,07;5809,5;5810,81;5806,53;5620
3/9/21 18:15;5809;5809;5808,5;5808,5;5811,63;5810;5811,11;5806,52;5620
3/9/21 18:15;5809,5;5809,5;5809;5809;5812,13;5810,5;5811,38;5806,5;5620
3/9/21 18:15;5810;5810;5809,5;5809,5;5812,56;5811,33;5811,63;5806,47;5620
3/9/21 18:15;5810,5;5810,5;5810;5810;5812,91;5811,83;5811,86;5806,44;5620
3/9/21 18:15;5811;5811;5810,5;5810,5;5813,18;5812;5812,05;5806,41;5620
3/9/21 18:13;5811,5;5812,5;5811;5811;5813,48;5811,83;5812,22;5806,37;5620
3/9/21 18:12;5811,5;5812;5810,5;5812;5813,81;5812;5812,34;5806,32;5620
3/9/21 18:12;5811,5;5811,5;5811;5811;5814,05;5812,83;5812,38;5806,26;5620
3/9/21 18:12;5812;5812;5811,5;5811,5;5814,22;5813,33;5812,52;5806,22;5620
3/9/21 18:12;5812,5;5812,5;5812;5812;5814,31;5813,5;5812,63;5806,16;5620
3/9/21 18:12;5813;5814;5812,5;5812,5;5814,41;5813,67;5812,7;5806,1;5620
3/9/21 18:10;5813;5813,5;5812;5813,5;5814,51;5813,83;5812,72;5806,04;5620
3/9/21 18:10;5813;5813;5812,5;5812,5;5814,61;5814;5812,64;5805,97;5620
3/9/21 18:09;5813,5;5814,5;5813;5813;5814,72;5812,67;5812,65;5805,9;5620
3/9/21 18:09;5813,5;5814;5813,5;5814;5814,83;5812,5;5812,62;5805,83;5620
3/9/21 18:08;5813;5813,5;5812;5813,5;5814,95;5813,83;5812,47;5805,75;5620
3/9/21 18:07;5813;5813;5812,5;5812,5;5815;5814,33;5812,36;5805,67;5620
3/9/21 18:07;5813,5;5813,5;5813;5813;5812,75;5814,5;5812,35;5805,6;5620
3/9/21 18:06;5814;5815;5813,5;5813,5;5812,32;5813;5812,28;5805,53;5620
3/9/21 18:06;5814;5814,5;5813,5;5814,5;5811,97;5812,67;5812,15;5805,45;5620
3/9/21 18:06;5813,5;5814;5813,5;5814;5811,56;5812,5;5811,9;5805,35;5620
3/9/21 18:05;5813;5813,5;5812;5813,5;5811,08;5813,83;5811,68;5805,27;5620
3/9/21 18:04;5813;5813;5812,5;5812,5;5810,52;5814;5811,49;5805,18;5620
3/9/21 18:04;5813,5;5814,5;5813;5813;5809,87;5813;5811,38;5805,11;5620
3/9/21 18:04;5813,5;5814;5813,5;5814;5809,31;5812,5;5811,21;5805,03;5620
3/9/21 18:04;5813;5813,5;5813;5813,5;5808,84;5811,83;5810,92;5804,94;5620
3/9/21 18:04;5812,5;5813;5812,5;5813;5808,48;5811,33;5810,65;5804,86;5620
3/9/21 18:04;5812;5812,5;5812;5812,5;5808,23;5810,83;5810,4;5804,77;5620
3/9/21 18:04;5811,5;5812;5811;5812;5808,07;5810,5;5810,18;5804,7;5620
3/9/21 18:04;5811;5811,5;5811;5811,5;5808;5810;5809,99;5804,62;5620
3/9/21 18:04;5810,5;5811;5810,5;5811;5811,04;5809,17;5809,83;5804,55;5620
3/9/21 18:03;5810;5810,5;5810;5810,5;5811,17;5808,67;5809,7;5804,49;5620
3/9/21 18:03;5809,5;5810;5809,5;5810;5811,3;5808,5;5809,62;5804,43;5620
3/9/21 18:03;5809;5809,5;5808;5809,5;5811,44;5809,5;5809,58;5804,37;5620
3/9/21 18:03;5809;5809;5808,5;5808,5;5811,5;5810,33;5809,59;5804,32;5620
3/9/21 18:03;5809,5;5809,5;5809;5809;5808,43;5810,83;5809,7;5804,28;5620
3/9/21 18:03;5810;5810;5809,5;5809,5;5808,16;5811;5809,78;5804,23;5620
3/9/21 18:02;5810,5;5811,5;5810;5810;5807,87;5809,67;5809,8;5804,18;5620
3/9/21 18:02;5810,5;5811;5809,5;5811;5807,67;5809,5;5809,78;5804,12;5620
3/9/21 18:02;5810;5810,5;5810;5810,5;5807,55;5808,67;5809,66;5804,05;5620
3/9/21 18:02;5809,5;5810;5809,5;5810;5807,5;5808,17;5809,57;5803,99;5620
3/9/21 18:02;5809;5809,5;5809;5809,5;5810,1;5808;5809,52;5803,93;5620
3/9/21 18:01;5808,5;5809;5807,5;5809;5810,52;5809;5809,52;5803,87;5620
3/9/21 18:01;5808,5;5808,5;5808;5808;5810,87;5809,83;5809,58;5803,82;5620
3/9/21 18:01;5809;5809;5808,5;5808,5;5811,13;5810,33;5809,74;5803,78;5620
3/9/21 18:01;5809,5;5809,5;5809;5809;5811,31;5810,83;5809,88;5803,73;5620
3/9/21 18:00;5810;5811;5809,5;5809,5;5811,52;5810,67;5809,97;5803,68;5620
3/9/21 18:00;5810;5810,5;5809;5810,5;5811,73;5810,5;5810,02;5803,62;5620
3/9/21 18:00;5810;5811;5809,5;5809,5;5811,97;5810,33;5809,97;5803,55;5620
3/9/21 18:00;5810;5810,5;5809;5810,5;5812,23;5810,5;5810,01;5803,49;5620
3/9/21 18:00;5810;5810;5809,5;5809,5;5812,41;5811,33;5809,96;5803,42;5620
3/9/21 18:00;5810,5;5810,5;5810;5810;5812,51;5811,83;5810,01;5803,36;5620
3/9/21 18:00;5811;5811;5810,5;5810,5;5812,61;5812;5810,01;5803,29;5620
3/9/21 17:59;5811,5;5812,5;5811;5811;5812,72;5810,67;5809,96;5803,22;5620
3/9/21 17:59;5811,5;5812;5811,5;5812;5812,83;5810,5;5809,85;5803,14;5620
